order_id,customer_id,order_ts,region,status,quantity,unit_price,discount,net_amount
ORD-000313,CUST-9920,2025-02-10 15:26:31,west,shipped,1,244.95,5,239.95
ORD-000309,CUST-2130,2025-02-10 17:11:15,north,delivered,1,142.17,0,142.17
ORD-000306,CUST-3161,2025-02-10 18:41:12,west,returned,4,205.04,5,815.16
ORD-000326,CUST-5967,2025-02-11 00:33:29,south,shipped,4,64.09,0,256.36
ORD-000319,CUST-5508,2025-02-11 02:13:09,south,returned,5,66.95,0,334.75
ORD-000325,CUST-1647,2025-02-11 02:38:59,south,shipped,3,103.63,10,300.89
ORD-000324,CUST-7079,2025-02-11 03:21:59,south,created,3,166.98,5,495.94
ORD-000318,CUST-6253,2025-02-11 08:37:31,east,shipped,5,155.51,15,762.55
ORD-000323,CUST-7363,2025-02-11 08:50:31,east,shipped,4,145.96,0,583.84
ORD-000322,CUST-3365,2025-02-11 16:51:29,north,returned,2,85.67,15,156.34
ORD-000320,CUST-7244,2025-02-11 19:05:42,east,returned,5,131.47,0,657.35
ORD-000321,CUST-4012,2025-02-11 19:35:07,west,shipped,4,50.07,5,195.28
ORD-000330,CUST-4625,2025-02-12 05:18:46,north,delivered,3,88.54,0,265.62
ORD-000331,CUST-7841,2025-02-12 10:44:51,south,shipped,5,234.67,10,1163.35
ORD-000328,CUST-6886,2025-02-12 11:13:45,east,delivered,3,104.46,10,303.38
ORD-000327,CUST-4350,2025-02-12 14:26:27,south,delivered,4,229.89,15,904.56
ORD-000329,CUST-2615,2025-02-12 17:05:37,east,shipped,5,222.46,5,1107.3
ORD-000335,CUST-1794,2025-02-13 00:13:56,west,shipped,1,237.12,15,222.12
ORD-000339,CUST-8054,2025-02-13 06:31:36,north,created,1,133.02,15,118.02
ORD-000334,CUST-9000,2025-02-13 06:42:03,north,created,2,47.89,10,85.78
ORD-000336,CUST-1149,2025-02-13 07:57:48,west,delivered,2,30.97,0,61.94
ORD-000340,CUST-9625,2025-02-13 09:11:24,east,delivered,5,49.99,0,249.95
ORD-000333,CUST-9037,2025-02-13 16:46:41,south,delivered,4,242.13,15,953.52
ORD-000337,CUST-8916,2025-02-13 17:45:44,north,created,1,160.19,15,145.19
ORD-000338,CUST-1274,2025-02-13 19:16:31,east,delivered,5,144.64,0,723.2
ORD-000332,CUST-9180,2025-02-13 20:02:53,east,delivered,2,104.26,0,208.52
ORD-000347,CUST-7525,2025-02-14 02:48:04,east,shipped,2,152.95,15,290.9
ORD-000342,CUST-1519,2025-02-14 03:24:15,west,returned,3,175.75,0,527.25
ORD-000349,CUST-1879,2025-02-14 03:33:23,west,shipped,1,132.69,0,132.69
ORD-000343,CUST-1154,2025-02-14 06:14:23,north,returned,4,144.88,0,579.52
ORD-000346,CUST-1539,2025-02-14 06:31:48,east,created,3,226.34,10,669.02
ORD-000345,CUST-8790,2025-02-14 09:52:12,north,created,2,226.8,15,438.6
ORD-000350,CUST-7499,2025-02-14 11:52:58,north,delivered,1,95.04,10,85.04
ORD-000348,CUST-9856,2025-02-14 12:04:40,west,shipped,5,71.51,5,352.55
ORD-000344,CUST-2562,2025-02-14 19:13:46,north,shipped,4,166.55,0,666.2
ORD-000341,CUST-8520,2025-02-14 20:34:15,south,shipped,1,102.67,5,97.67
ORD-000352,CUST-5037,2025-02-15 02:40:34,north,delivered,1,196.46,0,196.46
ORD-000358,CUST-5933,2025-02-15 09:46:20,west,shipped,4,54.83,0,219.32
ORD-000359,CUST-7899,2025-02-15 10:54:49,west,created,1,54.29,0,54.29
ORD-000361,CUST-7483,2025-02-15 12:05:44,west,delivered,1,46.84,0,46.84
ORD-000354,CUST-8286,2025-02-15 13:06:15,east,created,1,36.51,0,36.51
ORD-000353,CUST-3527,2025-02-15 14:11:08,east,delivered,2,104.3,15,193.6
ORD-000351,CUST-7150,2025-02-15 15:43:23,south,returned,4,68.61,10,264.44
ORD-000355,CUST-8353,2025-02-15 20:16:45,west,created,2,35.51,5,66.02
ORD-000357,CUST-2387,2025-02-15 20:22:19,south,shipped,1,83.58,5,78.58
ORD-000360,CUST-9123,2025-02-15 21:37:11,south,returned,3,74.15,0,222.45
ORD-000356,CUST-2524,2025-02-15 21:44:00,east,returned,1,36.06,10,26.06
ORD-000369,CUST-2392,2025-02-16 03:58:55,south,delivered,3,179.88,10,529.64
ORD-000364,CUST-6980,2025-02-16 04:08:47,south,shipped,3,103.37,5,305.11
ORD-000366,CUST-9180,2025-02-16 05:04:02,east,shipped,1,207.46,5,202.46
ORD-000372,CUST-9199,2025-02-16 05:29:18,east,created,3,106.92,15,305.76
ORD-000365,CUST-8563,2025-02-16 07:37:59,west,delivered,5,21.33,15,91.65
ORD-000363,CUST-6228,2025-02-16 10:36:40,west,shipped,4,88.83,5,350.32
ORD-000362,CUST-3230,2025-02-16 10:56:18,east,shipped,3,116.19,15,333.57
ORD-000370,CUST-7547,2025-02-16 12:04:23,west,created,2,167.04,0,334.08
ORD-000367,CUST-7932,2025-02-16 13:43:32,north,returned,3,169.79,15,494.37
ORD-000368,CUST-9755,2025-02-16 18:26:42,west,created,5,127.62,5,633.1
ORD-000371,CUST-9366,2025-02-16 18:53:19,south,returned,1,38.17,0,38.17
ORD-000380,CUST-5560,2025-02-17 02:16:40,north,shipped,1,180.61,0,180.61
ORD-000373,CUST-2901,2025-02-17 05:09:29,east,delivered,1,84.43,0,84.43
ORD-000378,CUST-4022,2025-02-17 06:47:10,west,returned,2,202.47,15,389.94
ORD-000381,CUST-2867,2025-02-17 09:33:07,west,delivered,3,91.61,5,269.83
ORD-000375,CUST-8412,2025-02-17 11:36:40,north,delivered,1,117.97,15,102.97
ORD-000377,CUST-3623,2025-02-17 12:03:03,west,returned,2,136.26,10,262.52
ORD-000376,CUST-1370,2025-02-17 12:29:27,north,shipped,1,205.39,0,205.39
ORD-000382,CUST-2871,2025-02-17 12:40:03,east,returned,5,106.33,5,526.65
ORD-000374,CUST-9537,2025-02-17 17:34:58,east,returned,3,122.0,0,366.0
ORD-000379,CUST-8365,2025-02-17 21:33:41,west,returned,1,188.29,0,188.29
ORD-000383,CUST-5873,2025-02-17 22:22:21,north,shipped,5,55.54,15,262.7
ORD-000392,CUST-9880,2025-02-18 01:30:53,west,shipped,5,208.47,0,1042.35
ORD-000391,CUST-9369,2025-02-18 04:07:18,north,delivered,4,147.93,5,586.72
ORD-000389,CUST-9006,2025-02-18 06:05:22,north,created,4,112.67,5,445.68
ORD-000384,CUST-3999,2025-02-18 13:35:29,south,returned,1,71.06,0,71.06
ORD-000385,CUST-7286,2025-02-18 15:24:08,south,returned,4,155.16,10,610.64
ORD-000390,CUST-4683,2025-02-18 19:34:25,east,shipped,2,83.64,0,167.28
ORD-000386,CUST-3838,2025-02-18 20:12:13,south,returned,5,177.96,15,874.8
ORD-000388,CUST-7290,2025-02-18 20:26:47,west,returned,1,128.88,0,128.88
ORD-000387,CUST-8389,2025-02-18 22:33:07,north,delivered,3,47.97,0,143.91
ORD-000394,CUST-8193,2025-02-19 04:16:26,south,shipped,3,96.92,0,290.76
ORD-000395,CUST-8015,2025-02-19 06:02:35,south,shipped,5,176.95,15,869.75
ORD-000398,CUST-1971,2025-02-19 10:05:49,south,shipped,2,241.25,5,477.5
ORD-000393,CUST-5055,2025-02-19 10:50:21,north,returned,1,187.96,15,172.96
ORD-000401,CUST-5558,2025-02-19 13:26:14,west,returned,1,109.67,15,94.67
ORD-000400,CUST-7786,2025-02-19 13:39:34,west,created,5,163.61,15,803.05
ORD-000399,CUST-5055,2025-02-19 14:17:52,west,shipped,2,49.37,0,98.74
ORD-000402,CUST-2526,2025-02-19 16:41:29,east,created,3,151.76,15,440.28
ORD-000396,CUST-6747,2025-02-19 19:22:47,east,shipped,2,204.28,10,398.56
ORD-000397,CUST-5740,2025-02-19 20:51:09,east,created,3,245.07,0,735.21
ORD-000405,CUST-8529,2025-02-20 00:35:34,north,shipped,1,25.8,15,10.8
ORD-000412,CUST-3340,2025-02-20 02:29:26,north,shipped,3,47.23,0,141.69
ORD-000407,CUST-5102,2025-02-20 03:00:03,east,shipped,3,36.93,0,110.79
ORD-000411,CUST-2678,2025-02-20 03:45:26,east,delivered,1,68.8,0,68.8
ORD-000406,CUST-4314,2025-02-20 04:48:10,east,shipped,4,122.28,5,484.12
ORD-000413,CUST-3480,2025-02-20 14:59:23,west,shipped,4,97.53,0,390.12
ORD-000410,CUST-2975,2025-02-20 15:22:33,south,returned,1,16.89,0,16.89
ORD-000408,CUST-4836,2025-02-20 15:37:40,north,created,1,108.14,0,108.14
ORD-000403,CUST-4470,2025-02-20 18:00:43,east,delivered,4,66.19,5,259.76
ORD-000404,CUST-3139,2025-02-20 20:36:45,west,delivered,3,94.37,10,273.11
ORD-000414,CUST-3017,2025-02-20 21:27:56,west,delivered,1,225.7,0,225.7
ORD-000409,CUST-3174,2025-02-20 21:36:54,south,returned,1,65.15,0,65.15
ORD-000420,CUST-2195,2025-02-21 00:36:27,north,created,5,175.49,5,872.45
ORD-000416,CUST-5668,2025-02-21 00:58:35,east,shipped,5,156.23,15,766.15
ORD-000423,CUST-4329,2025-02-21 05:39:25,east,returned,1,87.83,10,77.83
ORD-000417,CUST-7418,2025-02-21 10:45:37,north,shipped,5,157.63,0,788.15
ORD-000424,CUST-2083,2025-02-21 11:17:34,west,shipped,5,164.06,15,805.3
ORD-000421,CUST-7520,2025-02-21 18:26:42,east,returned,3,65.7,0,197.1
ORD-000422,CUST-9791,2025-02-21 19:34:31,south,delivered,4,179.93,0,719.72
ORD-000419,CUST-7337,2025-02-21 20:41:38,west,delivered,3,234.47,0,703.41
ORD-000418,CUST-9185,2025-02-21 23:13:54,north,created,4,105.68,0,422.72
ORD-000415,CUST-5537,2025-02-21 23:28:11,north,shipped,3,200.9,0,602.7
ORD-000426,CUST-3248,2025-02-22 00:24:47,south,returned,2,43.07,15,71.14
ORD-000427,CUST-5247,2025-02-22 06:04:44,east,shipped,3,137.91,15,398.73
ORD-000428,CUST-1480,2025-02-22 12:11:50,west,delivered,3,187.24,0,561.72
ORD-000425,CUST-2900,2025-02-22 16:30:24,north,delivered,2,35.26,5,65.52
ORD-000434,CUST-5444,2025-02-23 02:50:08,east,created,4,230.23,0,920.92
ORD-000435,CUST-3938,2025-02-23 08:07:33,north,returned,5,173.23,0,866.15
ORD-000433,CUST-7870,2025-02-23 08:10:27,east,shipped,1,144.92,15,129.92
ORD-000431,CUST-2889,2025-02-23 08:18:57,north,created,1,225.15,15,210.15
ORD-000440,CUST-7164,2025-02-23 11:11:46,north,shipped,3,15.34,15,31.02
ORD-000436,CUST-6090,2025-02-23 11:54:59,north,returned,1,221.09,0,221.09
ORD-000430,CUST-3734,2025-02-23 13:23:13,south,delivered,1,132.41,10,122.41
ORD-000432,CUST-6963,2025-02-23 13:56:37,south,shipped,1,72.47,5,67.47
ORD-000429,CUST-2262,2025-02-23 18:03:51,west,delivered,1,76.79,10,66.79
ORD-000439,CUST-4817,2025-02-23 19:43:01,east,created,1,234.11,0,234.11
ORD-000438,CUST-4201,2025-02-23 19:53:58,south,shipped,3,154.05,5,457.15
ORD-000437,CUST-5979,2025-02-23 22:40:20,south,returned,1,101.7,0,101.7
ORD-000451,CUST-2989,2025-02-24 00:26:07,north,shipped,1,123.58,0,123.58
ORD-000443,CUST-7461,2025-02-24 02:43:28,north,returned,5,37.46,0,187.3
ORD-000447,CUST-5341,2025-02-24 04:21:57,north,shipped,2,121.2,5,237.4
ORD-000445,CUST-4321,2025-02-24 04:57:20,north,shipped,4,78.91,0,315.64
ORD-000448,CUST-1660,2025-02-24 07:49:43,east,shipped,3,209.2,15,612.6
ORD-000441,CUST-3332,2025-02-24 10:11:17,north,created,2,113.66,0,227.32
ORD-000442,CUST-7767,2025-02-24 13:33:43,west,created,2,225.86,10,441.72
ORD-000444,CUST-6161,2025-02-24 14:18:25,east,delivered,2,70.64,0,141.28
ORD-000450,CUST-1509,2025-02-24 14:43:24,west,shipped,3,207.72,0,623.16
ORD-000446,CUST-6145,2025-02-24 14:48:02,north,delivered,1,53.63,5,48.63
ORD-000449,CUST-7492,2025-02-24 18:41:40,north,delivered,1,182.12,0,182.12
ORD-000452,CUST-7098,2025-02-24 22:56:54,north,delivered,2,61.56,5,118.12
ORD-000456,CUST-3435,2025-02-25 01:15:41,south,delivered,2,79.62,5,154.24
ORD-000457,CUST-8848,2025-02-25 02:13:12,north,delivered,4,111.82,10,437.28
ORD-000453,CUST-8265,2025-02-25 04:41:20,north,delivered,1,249.33,0,249.33
ORD-000454,CUST-1829,2025-02-25 06:06:58,west,returned,1,25.03,5,20.03
ORD-000455,CUST-7990,2025-02-25 06:17:30,east,shipped,4,21.93,15,72.72
ORD-000460,CUST-4588,2025-02-26 01:04:00,east,created,3,57.26,0,171.78
ORD-000467,CUST-3320,2025-02-26 04:02:18,east,created,3,29.0,0,87.0
ORD-000466,CUST-4300,2025-02-26 04:45:03,east,shipped,5,127.33,0,636.65
ORD-000461,CUST-4813,2025-02-26 05:48:42,north,shipped,4,139.42,10,547.68
ORD-000462,CUST-1916,2025-02-26 07:59:18,west,delivered,2,77.63,15,140.26
ORD-000458,CUST-9614,2025-02-26 09:04:16,north,returned,2,113.52,15,212.04
ORD-000463,CUST-6210,2025-02-26 13:03:46,north,delivered,2,56.38,10,102.76
ORD-000464,CUST-4084,2025-02-26 17:55:17,east,shipped,5,147.45,10,727.25
ORD-000459,CUST-6636,2025-02-26 20:35:41,east,returned,3,127.73,5,378.19
ORD-000465,CUST-4811,2025-02-26 21:54:21,south,created,4,23.92,0,95.68
ORD-000476,CUST-7875,2025-02-27 06:03:22,west,returned,1,105.7,15,90.7
ORD-000469,CUST-6198,2025-02-27 06:20:33,east,shipped,4,201.08,5,799.32
ORD-000475,CUST-6742,2025-02-27 09:20:40,north,created,2,73.64,0,147.28
ORD-000470,CUST-6026,2025-02-27 10:43:22,south,shipped,5,206.4,5,1027.0
ORD-000468,CUST-5944,2025-02-27 11:44:44,south,shipped,4,152.71,0,610.84
ORD-000473,CUST-4899,2025-02-27 12:37:37,east,shipped,2,92.82,0,185.64
ORD-000474,CUST-6500,2025-02-27 16:15:40,north,delivered,1,208.09,15,193.09
ORD-000471,CUST-7415,2025-02-27 20:39:41,north,shipped,1,237.97,10,227.97
ORD-000472,CUST-4619,2025-02-27 23:17:19,north,returned,5,89.78,10,438.9
ORD-000478,CUST-5831,2025-02-28 00:43:51,east,delivered,4,32.32,0,129.28
ORD-000480,CUST-8909,2025-02-28 01:07:42,west,shipped,3,154.6,10,453.8
ORD-000486,CUST-5341,2025-02-28 03:19:05,west,shipped,4,125.67,15,487.68
ORD-000481,CUST-1877,2025-02-28 03:41:12,east,shipped,5,224.09,0,1120.45
ORD-000483,CUST-9043,2025-02-28 05:35:31,north,delivered,2,37.54,5,70.08
ORD-000479,CUST-7151,2025-02-28 05:51:30,north,created,1,32.44,0,32.44
ORD-000484,CUST-8869,2025-02-28 07:16:11,north,created,1,115.49,0,115.49
ORD-000482,CUST-9849,2025-02-28 09:39:28,east,delivered,2,111.18,10,212.36
ORD-000485,CUST-2342,2025-02-28 17:14:31,north,delivered,2,55.15,0,110.3
ORD-000477,CUST-8855,2025-02-28 21:02:46,south,shipped,3,143.32,0,429.96
ORD-000488,CUST-2009,2025-03-01 05:30:08,north,created,3,68.17,0,204.51
ORD-000492,CUST-4471,2025-03-01 07:01:00,south,created,4,55.63,0,222.52
ORD-000493,CUST-8133,2025-03-01 07:21:05,south,delivered,4,33.42,15,118.68
ORD-000487,CUST-1731,2025-03-01 09:35:10,west,returned,4,101.81,5,402.24
ORD-000494,CUST-2425,2025-03-01 14:07:48,west,delivered,3,229.04,0,687.12
ORD-000495,CUST-9561,2025-03-01 15:16:37,north,returned,3,137.13,0,411.39
ORD-000491,CUST-1568,2025-03-01 18:16:51,south,created,3,33.55,15,85.65
ORD-000489,CUST-4727,2025-03-01 20:09:21,north,returned,3,204.92,5,609.76
ORD-000490,CUST-8779,2025-03-01 20:51:06,south,returned,5,113.38,10,556.9
ORD-000499,CUST-4892,2025-03-02 01:47:40,west,delivered,4,224.05,0,896.2
ORD-000496,CUST-2641,2025-03-02 03:50:45,north,delivered,2,148.15,10,286.3
ORD-000500,CUST-6094,2025-03-02 10:12:25,west,created,3,19.75,0,59.25
ORD-000501,CUST-8259,2025-03-02 11:40:56,east,returned,2,46.58,15,78.16
ORD-000497,CUST-5327,2025-03-02 13:56:46,west,returned,5,221.83,5,1104.15
ORD-000498,CUST-3356,2025-03-02 22:30:34,west,created,1,55.47,5,50.47
ORD-000506,CUST-3029,2025-03-03 01:06:45,south,delivered,4,133.7,15,519.8
ORD-000504,CUST-3846,2025-03-03 07:01:05,south,created,5,221.64,0,1108.2
ORD-000505,CUST-6904,2025-03-03 07:14:57,east,delivered,2,22.77,0,45.54
ORD-000503,CUST-6097,2025-03-03 18:27:06,west,shipped,5,201.0,0,1005.0
ORD-000502,CUST-8937,2025-03-03 18:48:18,east,created,2,118.8,5,232.6
ORD-000508,CUST-1813,2025-03-04 05:55:52,south,shipped,1,81.99,5,76.99
ORD-000515,CUST-5895,2025-03-04 06:51:28,south,shipped,3,169.19,15,492.57
ORD-000516,CUST-7620,2025-03-04 11:38:08,south,created,1,204.28,10,194.28
ORD-000507,CUST-6730,2025-03-04 12:32:01,south,delivered,5,119.83,5,594.15
ORD-000517,CUST-7857,2025-03-04 14:43:51,west,created,4,249.41,0,997.64
ORD-000511,CUST-5511,2025-03-04 15:25:49,west,delivered,3,157.96,0,473.88
ORD-000509,CUST-7709,2025-03-04 18:41:16,north,created,2,174.26,0,348.52
ORD-000512,CUST-5950,2025-03-04 18:57:21,west,created,4,74.22,5,291.88
ORD-000513,CUST-7131,2025-03-04 20:26:31,east,delivered,1,135.21,15,120.21
ORD-000510,CUST-3837,2025-03-04 21:53:12,north,shipped,4,229.21,15,901.84
ORD-000514,CUST-5529,2025-03-04 23:19:24,east,delivered,1,128.21,0,128.21
ORD-000522,CUST-8709,2025-03-05 01:57:15,north,returned,5,84.1,0,420.5
ORD-000524,CUST-3250,2025-03-05 07:17:33,east,returned,1,219.65,0,219.65
ORD-000519,CUST-3967,2025-03-05 10:41:46,north,returned,5,85.55,0,427.75
ORD-000521,CUST-7889,2025-03-05 12:03:46,east,delivered,3,67.48,0,202.44
ORD-000520,CUST-3999,2025-03-05 12:13:12,north,shipped,2,189.12,15,363.24
ORD-000523,CUST-7253,2025-03-05 19:17:26,east,returned,2,132.61,15,250.22
ORD-000518,CUST-9759,2025-03-05 23:14:25,west,delivered,3,185.74,0,557.22
ORD-000528,CUST-7280,2025-03-06 00:10:11,north,shipped,4,109.8,5,434.2
ORD-000531,CUST-2069,2025-03-06 01:39:52,east,delivered,5,153.34,0,766.7
ORD-000525,CUST-3954,2025-03-06 02:56:32,west,delivered,2,89.35,15,163.7
ORD-000527,CUST-9021,2025-03-06 03:12:19,south,returned,2,150.43,0,300.86
ORD-000530,CUST-6113,2025-03-06 04:41:39,north,returned,2,68.17,0,136.34
ORD-000533,CUST-6885,2025-03-06 06:51:37,south,returned,3,249.09,5,742.27
ORD-000529,CUST-9700,2025-03-06 06:56:19,north,created,3,238.27,0,714.81
ORD-000534,CUST-3149,2025-03-06 07:41:21,north,shipped,1,68.68,15,53.68
ORD-000532,CUST-9587,2025-03-06 12:18:00,west,shipped,4,186.04,10,734.16
ORD-000535,CUST-1612,2025-03-06 13:39:37,east,created,1,101.15,15,86.15
ORD-000526,CUST-1077,2025-03-06 16:27:31,east,shipped,2,88.65,0,177.3
ORD-000536,CUST-1790,2025-03-07 04:12:56,west,returned,1,168.59,0,168.59
ORD-000537,CUST-8772,2025-03-07 05:34:30,south,created,4,44.04,0,176.16
ORD-000538,CUST-9524,2025-03-07 09:49:46,south,returned,3,113.9,0,341.7
ORD-000539,CUST-2928,2025-03-07 10:17:34,north,created,1,135.22,10,125.22
ORD-000542,CUST-2458,2025-03-08 04:01:14,west,shipped,2,15.64,15,16.28
ORD-000545,CUST-7979,2025-03-08 04:13:11,north,created,3,203.38,0,610.14
ORD-000549,CUST-1960,2025-03-08 05:48:12,north,returned,2,41.57,15,68.14
ORD-000544,CUST-2635,2025-03-08 06:21:38,north,delivered,3,77.07,0,231.21
ORD-000550,CUST-8178,2025-03-08 06:35:58,west,delivered,5,128.43,10,632.15
ORD-000540,CUST-9571,2025-03-08 07:20:33,east,returned,2,158.12,0,316.24
ORD-000541,CUST-9132,2025-03-08 07:33:42,west,delivered,3,52.69,10,148.07
ORD-000543,CUST-2659,2025-03-08 09:19:00,south,returned,1,198.19,0,198.19
ORD-000546,CUST-3793,2025-03-08 11:57:58,east,returned,1,215.22,15,200.22
ORD-000547,CUST-2522,2025-03-08 13:34:00,east,shipped,5,78.05,15,375.25
ORD-000548,CUST-5453,2025-03-08 14:02:36,west,returned,1,109.18,5,104.18
ORD-000554,CUST-7305,2025-03-09 05:24:44,north,created,3,170.97,15,497.91
ORD-000551,CUST-2850,2025-03-09 14:58:27,west,created,2,128.52,5,252.04
ORD-000553,CUST-2560,2025-03-09 15:45:34,south,returned,5,137.93,15,674.65
ORD-000552,CUST-1202,2025-03-09 19:06:28,south,delivered,1,76.48,0,76.48
ORD-000559,CUST-9996,2025-03-10 00:00:22,north,delivered,4,111.9,10,437.6
ORD-000555,CUST-3709,2025-03-10 02:43:32,west,delivered,5,214.48,5,1067.4
ORD-000560,CUST-8474,2025-03-10 12:24:36,east,created,5,147.15,15,720.75
ORD-000557,CUST-8521,2025-03-10 16:10:20,west,created,4,207.02,0,828.08
ORD-000556,CUST-1824,2025-03-10 18:27:24,south,returned,2,92.76,0,185.52
ORD-000558,CUST-9148,2025-03-10 23:47:18,north,created,4,120.06,0,480.24
ORD-000562,CUST-4633,2025-03-11 00:04:47,east,delivered,1,37.9,15,22.9
ORD-000563,CUST-2741,2025-03-11 01:40:00,south,returned,3,143.71,0,431.13
ORD-000564,CUST-7704,2025-03-11 03:53:39,east,shipped,2,208.13,15,401.26
ORD-000566,CUST-3018,2025-03-11 16:24:08,west,shipped,1,192.93,0,192.93
ORD-000565,CUST-4532,2025-03-11 16:38:25,south,delivered,2,43.38,5,81.76
ORD-000567,CUST-1795,2025-03-11 20:08:32,west,returned,4,16.02,15,49.08
ORD-000561,CUST-8751,2025-03-11 23:55:36,east,returned,4,93.01,10,362.04
ORD-000578,CUST-5712,2025-03-12 01:42:37,west,returned,5,199.31,15,981.55
ORD-000568,CUST-3103,2025-03-12 03:46:13,west,delivered,2,177.58,0,355.16
ORD-000574,CUST-7240,2025-03-12 05:17:28,north,created,1,137.84,0,137.84
ORD-000575,CUST-5695,2025-03-12 09:07:21,south,created,2,77.74,0,155.48
ORD-000569,CUST-5067,2025-03-12 09:57:40,west,delivered,5,222.13,5,1105.65
ORD-000576,CUST-1529,2025-03-12 13:03:33,west,created,3,62.94,10,178.82
ORD-000570,CUST-3263,2025-03-12 15:01:39,east,delivered,3,121.42,0,364.26
ORD-000572,CUST-3913,2025-03-12 18:20:46,east,created,2,245.61,15,476.22
ORD-000573,CUST-7839,2025-03-12 19:26:19,east,returned,3,147.14,10,431.42
ORD-000579,CUST-6122,2025-03-12 20:06:08,north,created,4,239.82,15,944.28
ORD-000571,CUST-4435,2025-03-12 22:43:30,east,delivered,5,163.66,0,818.3
ORD-000577,CUST-4675,2025-03-12 23:33:39,west,shipped,5,218.99,15,1079.95
ORD-000583,CUST-3536,2025-03-13 01:27:15,south,delivered,1,92.68,15,77.68
ORD-000585,CUST-9529,2025-03-13 02:28:56,south,returned,3,138.47,0,415.41
ORD-000582,CUST-5329,2025-03-13 04:44:08,south,delivered,4,24.55,0,98.2
ORD-000581,CUST-2220,2025-03-13 06:48:27,south,created,2,84.13,0,168.26
ORD-000586,CUST-6724,2025-03-13 08:03:12,south,delivered,5,141.2,0,706.0
ORD-000587,CUST-9691,2025-03-13 17:17:20,north,created,3,99.79,0,299.37
ORD-000584,CUST-5934,2025-03-13 17:51:37,east,created,5,26.95,15,119.75
ORD-000580,CUST-4695,2025-03-13 23:04:31,east,shipped,2,160.83,5,316.66
ORD-000591,CUST-9736,2025-03-14 00:16:00,north,shipped,2,243.33,10,476.66
ORD-000589,CUST-5633,2025-03-14 00:53:58,east,returned,1,105.68,10,95.68
ORD-000593,CUST-6434,2025-03-14 01:22:45,north,created,2,20.58,15,26.16
ORD-000588,CUST-4994,2025-03-14 01:27:06,east,returned,4,71.48,15,270.92
ORD-000592,CUST-2702,2025-03-14 07:29:05,west,created,2,218.26,5,431.52
ORD-000590,CUST-4154,2025-03-14 11:39:44,north,created,4,25.31,15,86.24
ORD-000595,CUST-7626,2025-03-14 15:45:57,east,created,4,106.19,15,409.76
ORD-000594,CUST-2154,2025-03-14 20:56:01,south,delivered,1,56.83,0,56.83
ORD-000596,CUST-1096,2025-03-14 23:21:12,north,created,4,173.23,10,682.92
ORD-000601,CUST-9970,2025-03-15 03:05:57,east,shipped,5,155.21,10,766.05
ORD-000600,CUST-3316,2025-03-15 04:29:12,north,created,3,239.99,0,719.97
ORD-000597,CUST-5748,2025-03-15 10:58:18,north,delivered,3,233.09,0,699.27
ORD-000598,CUST-1504,2025-03-15 17:15:26,south,shipped,4,104.63,15,403.52
ORD-000599,CUST-5832,2025-03-15 23:05:05,south,delivered,2,190.49,10,370.98
ORD-000603,CUST-4183,2025-03-16 04:10:23,south,created,2,159.97,0,319.94
ORD-000602,CUST-9397,2025-03-16 05:11:11,south,shipped,2,111.97,15,208.94
ORD-000606,CUST-2143,2025-03-16 07:02:42,east,returned,2,38.51,10,67.02
ORD-000604,CUST-2198,2025-03-16 10:34:56,north,delivered,5,123.4,10,607.0
ORD-000608,CUST-1079,2025-03-16 11:24:13,south,shipped,3,240.28,0,720.84
ORD-000605,CUST-8982,2025-03-16 12:02:45,east,shipped,1,61.39,10,51.39
ORD-000609,CUST-3200,2025-03-16 12:04:18,west,returned,4,80.02,0,320.08
ORD-000610,CUST-8978,2025-03-16 20:05:08,north,shipped,4,99.3,0,397.2
ORD-000607,CUST-6008,2025-03-16 21:16:08,south,delivered,4,92.16,15,353.64
ORD-000614,CUST-5767,2025-03-17 04:52:28,west,created,4,67.48,10,259.92
ORD-000611,CUST-9824,2025-03-17 07:09:06,east,created,3,216.8,0,650.4
ORD-000613,CUST-9842,2025-03-17 17:11:19,south,delivered,1,144.62,10,134.62
ORD-000612,CUST-1511,2025-03-17 21:11:09,west,shipped,1,224.64,10,214.64
ORD-000615,CUST-4913,2025-03-17 22:21:22,south,shipped,4,100.51,0,402.04
ORD-000619,CUST-6309,2025-03-18 03:45:29,east,delivered,1,24.38,15,9.38
ORD-000626,CUST-3639,2025-03-18 04:54:18,north,shipped,1,72.26,0,72.26
